address,amount
0x408388912C1AC7edA29889F3bCE375C7722181b4,370000000000000
0xBbD041A4da80Fa52D1a7f71c549a790336aCacDB,284000000000000
0xBD5AF788D7eB80fc2e5196E8bb7478F900486986,423000000000000
0xFe5Cc152c387792994322E141359Dd931746Bd8E,215000000000000
0x5aA04d5E87351b5E7787BC5a5B4c025b54d0A684,246000000000000
0x49EDa38Cb516a42d6422e3FCA058388D5e65d522,484000000000000
0x2DdC99080bEC2dF8874e1913270C43Eb99CbaE17,270000000000000
0x31CACF85294F7a68FFA1606D06b820095F1Fb3B5,457000000000000
0x884A0BD37eb7Ce4d4bb9C08d8e11CFF28E8B1fB9,211000000000000
0x8Be0627af4693ccBc6b3cFE228A3670e63BAD623,453000000000000
0xDD69DF9e5868C0796017f6C1f8B28f6962cb8571,285000000000000
0x2Daf7BE8c2A65937E9a226ba5eD506349E1abbE5,262000000000000
0x2B7bd2440A9f9aFd2EECf5E09e19239026E1d9e7,224000000000000
0x490678fa102B986dF22E02EA935884c9F6B20bC6,462000000000000
0x44E1ebb911c2D95B5f85Ed8B185e4DB255b6B550,238000000000000
0x19DDAf4e78a800448F7F015eceA0e56AAb19999d,202000000000000
0xf432a3E431b43E131bD548f066d2EfFcA910bAd3,224000000000000
0xEC624B32d82cD4A3A2481AbB5445B1253b2a6dD0,281000000000000
0x64b1B02bFbA14cf99bF5A9BE8d42eEa64EA04860,265000000000000
0x4511214Ca0FaAd9A1a75129B04cDAc9df9AEA7b2,421000000000000
0xA9C171603cf555B6c91953d05eB06642aAcb280B,338000000000000
0x4D300078c97cC7C13260a8448EbB24a379977795,306000000000000
0x759Dd493dc4674C89e4F8B496F3B897AB43eA76A,300000000000000
0x5b48a2E062e342a51241d046440521f17462e7de,400000000000000
0xa9c362B74CB99f30E180828e6ce0E72da012AD48,210000000000000
0xf60Ec8574cE3f81A44937652EAf11db24a10572D,256000000000000
0x9e3DC1c4d88369f958a0c7b41e355A802A7215a1,223000000000000
0x657e38CDB4391d0569df80FCA95761089905846a,375000000000000
0x7e0e21F567f13854Fc5252D842Da015B9b8D2F39,274000000000000
0x2A03fc4C79EfA59C030aA91D5C7e3e552711bd29,302000000000000
0xbAD0e28182cf70e605E1C0fC31a906001f2e0df5,251000000000000
0x1EDEBfAD2E13E6EEa78518e5d3aa2b52A6A55Ea9,374000000000000
0x121A513aE7299eb4EBb46aEc6Ce74453fcF99B4d,325000000000000
0xF2D5afe7B206352881Adda64881731Df118F793F,361000000000000
0xe8Ca7c1614de67959827f61D8c6B410102a8aB74,373000000000000
0x577Af9dd3724F110D119AcC4A090Ed8C185c68D2,267000000000000
0xeAa68db58254f2FD3158339f71F04B2C549F0c1D,262000000000000
0x079f9e99ca6Cb11679aE1e10c4851D455e6cf187,326000000000000
0x7b667DAB4529815E6c3144dc27d5107ed2a42A72,253000000000000
0x82C3c305D725443c965A17a2b9ED1fDb6B96430d,431000000000000
0xA4180198FaEDf3ff4d2474FB736ED1119cF1d295,374000000000000
0x372e19cfDA705894B9575ED610fEb103B3e054E5,415000000000000
0xe0eA56f9c8f1E297A9523E2B01E19d477220d077,217000000000000
0x76EdDA4Aa71d8dbe5F533a6aBD3b33931D00E4aA,290000000000000
0xEc9eBb8959E002b9a8469644018A4CbfA807EcF5,263000000000000
0x48c5afa3eadbc775aB1c5F13230cD6952Dd619FC,373000000000000
0x5992f79FCD33C66720a7Cd95C15835BcB1078158,260000000000000
0x08E29E1bB770e9B3a12b80c522770CBAaF4786e3,491000000000000
0x061B0337Bf287640fB12bE49A49FdDb75a1B758F,359000000000000
0xd6145b763b97232A75ADB3566Df86567fCEb0ABe,341000000000000
0x369760351fa0bd41020Ce68246BB8412eC95BA95,268000000000000
0x5521A9aD9C24E6DE3815151c9577d0Bf36CDe098,300000000000000
0x79f2d27B080008C86B4aC7f73A63685F7DFE0585,463000000000000
0xD78A9C5C524997f6B179f27A45500cD576FCF8E6,282000000000000
0xd7C417b0fbB8BF505dfFff070118250920c60448,293000000000000
0x11285D0d6420aC414A20833595C3c0DCBe528EA6,379000000000000
0x2788653258598DA1581E12B1E345b30c8C622Cef,423000000000000
0x6d517cA67216E6408C87A5af0Ce946fE8F32fd6B,455000000000000
0x8453929464e5914876856e0934D2B3fE85E2b241,327000000000000
0x9b251F3556f4eE8791db1be69E0741E062d437E2,448000000000000
0x2A49E7549A2FE90Ef140Ab0a7C39056BA76b1C31,339000000000000
0x98294D6CcAf7D3D1bbcc390a79Aa859f43c7D520,305000000000000
0xb6702ABe44Aa0986EFa12318268aDF2b97A60D10,299000000000000
0x8546628D9cd52587836850c5C6ACF3214E931c90,435000000000000
0x672a2D0D76e8C5c63A17E699035a4380FbF2fbAf,372000000000000
0xeCFE54af006d7aa8521a44945669d97B95b59506,288000000000000
0x1887eC2bF34da651fac31060D8D867B47eA316fd,330000000000000
0xBa98341F53f733E8C0eC49C77cd2c37e93bf0732,499000000000000
0xCc9C0a9C692f01A1d0CC03498A1a91fcE699B3BC,328000000000000
0x6Bd102679398F3f97EEEDD114eb307F92676e15b,360000000000000
0xaF04f2392E0bd79A5dAD06922Ef449CB1d4B87FA,371000000000000
0xB3a8Cda2dc09Eb0AD79D9588501079130f98fFE7,409000000000000
0xCDEF2DBDF8B950B42492F89bD104714fA9A3c376,265000000000000
0xe0B3146265D5D9090c620609956A5e6A4387f07c,461000000000000
0x2e4530915A9e1481785f222Ce11b4DC1a775c77a,232000000000000
0x02f74c4E2449A14a7Bd5F441FC426a326cA5D2be,309000000000000
0xA7EB5Ed9C9e7A55819222E1Ef9de986CA120FdE5,300000000000000
0x3E6335425D9F068ee36f2b09C062Ee0182D7D5F4,446000000000000
0x48b8f5d090db2bbAd7C89Bd6D5911BF362161EC2,447000000000000
0x74bf0ef122a15a999405a1E03901520E3C0B1cD5,478000000000000
0x6f0F0ea7A1aB1f4Df8D0dA6F7dd714A2927b7bD4,279000000000000
0x7AA9e621c2450e6dbdd3c63A162e0C111463f813,364000000000000
0x5637ad6c166F9C1cEdcA6aF2C3fC347d2A5E6ec2,455000000000000
0x0E6162bDe30bF80c16d94BF422CdFdf68e4f7D74,252000000000000
0xF2dC431842Fc68D8b03d9452Ae54a52A6f399d73,305000000000000
0xD049bD04C8DBCC17F84199DEDCB1574D91CCD8b7,371000000000000
0x1207148B6348252C6B344a443ec16da2A0D2eB17,404000000000000
0x23574F3352bB5ff27Ce9f43b86DA1ae4F9c6e5CF,424000000000000
0x2ec34F5C2e5C2EB286781357149c6ADDF4C42774,444000000000000
0x4019B423Da08AC43aE50fFB234e204007ec58af5,328000000000000
0x99f59B08A24A79EB5C8B0e5e159476aB3B2670FE,282000000000000
0x7384f892d7d35bBc26646266DF2d5664D689Fd5F,474000000000000
0x0FBa5d4eD3a6E32D0e26971AE0038453f6e1FF40,337000000000000
0xc7DE20576F5d4618CF4e8fF65c2edF93A618B3C6,419000000000000
0x58A435c9c8Dc80Cbe668c47215Ca11E1f32fFB5A,486000000000000
0xcf0120a6c95bf8445760e7665B07Ba562C9691a0,438000000000000
0x04Fc0e58c1c144c8938a15594Fc901bb769D5890,417000000000000
0xD727633036463a2EF2909c0046De570e72385B70,477000000000000
0xaF2efa4d335f14Da8B0c4006BDab88130a83ef2a,440000000000000
0x722e31a447AbB8b64b0E079Ace8f0F918d7a3Ac9,273000000000000
0xF236a0Fb4b8AB9F900542f9c0861f44334ecb993,296000000000000
0xaf5A6Ff9d67304b8eCF75aD28bEC3050b6A5458E,440000000000000
0x7824ed96e568c4087daEC591cdda581A3FABD2eF,228000000000000
0x3A567CFb5b0Be9cD0756901f867bCeC144AC2b00,274000000000000
0x671fe36A40C3377c82a0233d0Aea6766DeB353a8,297000000000000
0x50896a2aEFcE1FE94C2FcCD7C4Cc7cf9Df8580BD,201000000000000
0x1CE0341375701913fffF248f00ac7E8cE8f636f0,380000000000000
0x071413268835618dd22eb70101800fbBc58a1EF7,377000000000000
0x447349ef08c00b6b3397CbA93607D4562765A115,467000000000000
0xDA3911F4B4Ae68f7d1cD62EA5cEF5CEE4A4c34Fa,306000000000000
0xa12f7c1dc48A05259fc4017F2cc568924E4a3078,237000000000000
0x8Fb94dcc4df068F888FfD0E83131FA38013031cf,324000000000000
0x8Fe1F83F5D7d3d73a14fd585fEf4a8da2827B513,480000000000000
0x8B7e2A84DB6F488c6bBdE68efa0d529D653F9E04,455000000000000
0x09590D9673f5f3320D9Fd13186841B46af0EE7C7,468000000000000
0x5B7D655fbB4Fc59230756e5924C60aAAcFD736Df,201000000000000
0x0dD55F857719B3B90a730D11C41Fb406E38B6941,427000000000000
0x42C1AdB9771833CbaAdF109bc427329151076BC7,458000000000000
0xf6080C46DbA089a038F8e8f5c77e6B48fB27Ab2e,432000000000000
0x3d010Dcd4489376BeE0125db265BD89165001180,449000000000000
0xd8B1d1F2Efd12D1b61c1d521B17e2aD04121d855,242000000000000
0x5962131a326Ae802234C9913875cFFE24B7c5D49,394000000000000
0xACf3e168F4843dF7E2849E6b9Bac6819Dc14bB11,451000000000000
0x44D242Dc991AEA37B87e457CCeB95359Fea92b4F,356000000000000
0x39B51342bA9620A3Ba3A13d8C394F4cFeEc23F5B,386000000000000
0x6dC207bB3d7A11F2A46874Af4164Ec1051Ed39cF,259000000000000
0xdfFdaBfC1e29d4c7271668A178bFDD1Dd5293892,399000000000000
0xC27DE498189412b44F7950251BD65EbbB6B26D9A,391000000000000
0x19e4E7bD68bDEc47a88b1Bb24341DF4Ad4794Eb4,215000000000000
0xA3188b2FA90A29BD469D1ADb1E16265C7ea24a97,345000000000000
0xd32Dc8aB9B44c68e8a4021aAc3aDBFC9Bc5Bc6A6,387000000000000
0x47A7D956f53306f4D3677a73f70B54268C1144C5,473000000000000
0x5ac32d2E631119294864D2b3BC0A35A4CD9A8a84,244000000000000
0x849Ef1648492A80ff17177592a797DEbecA19816,338000000000000
0x5CE17B7a5f30A09Dd8c1498ABf361ce60ca8831E,314000000000000
0xCa0132cEf1828051ad10fF37723ff052FB30A2be,319000000000000
0xB6350ea3905579C50719063cafbEB9B7d8344738,320000000000000
0xb5F56F3b73aBCF0AAaC9393b6492BA733A6E1FE1,395000000000000
0xB9eE186d788341A1B4DF32a824f866A0F06535e9,216000000000000
0x77A9bE3b96D0EaB25fbdC82c341DFE2c8F2179b2,216000000000000
0xefb1D72Cd65AAad7270573d6cED2e82Cfe9fF1aa,378000000000000
0x8Ec5A864E31e441C371b14052913284556c06201,371000000000000
0x020ACDd8b54e9C054784633Ce04898DEf2418b32,347000000000000
0x7f55e515bB09e59b9536704cf1157504C9543e8c,373000000000000
0x2a63D257e26d84ef0323d6060112Df84131a34F4,234000000000000
0xF12D116E574251D66Fd17F122F46596b3934c7D6,204000000000000
0x25E5ed053046D8F90dee6Fc4367C8Bd0a0FAF004,391000000000000
0xaCD31c878E1dC2d5C3d4f541613f7566E448b290,351000000000000
0xcCA72421A54B94f59567bA44e0b3D51BC0D978e4,451000000000000
0x185efe2F7D48592505aA048f7e28e378962DB7A2,332000000000000
0x41D1f168C545eBD862e9AcdCE7Ef290f883E580a,218000000000000
0x951dC6b8B922261A9e7BA19e686AA96f9cEb4920,453000000000000
0x2A2708331eACD3Be223cef913989Dc0Feb006dF4,404000000000000
0x6eEA493242855CCe7CF355C010FFf4BeDc0B9537,448000000000000
0xdad5dEa9239e8c848a4339Ad75E3E313086Fa044,230000000000000
0x7c0b9456ce493C698fA7948faDC5b8F73b749Fcc,491000000000000
0x144A92996744B37491C263ad6EaC9036F99E90cB,354000000000000
0x45289a64771121907B94854Ec0F08f644a3c261e,213000000000000
0xD8b5482368d0828930cc2d3e9Cf4a3B83fD4F8F1,360000000000000
0xbC9b9dB1F2fDa84402D24898E2F857d62957f911,366000000000000
0x6E3779927285fF2D91Df7c13E4cd4687006602eB,493000000000000
0x4e3eD64596d47d8aFcb241c3e6a7F1b2dde6d590,351000000000000
0x77B256c5d64F8eB6Faa5f68db3c8952086BbB7cd,370000000000000
0xc5AF98EBA9dA7A4B6f930B85d546595D58A6ECE8,216000000000000
0x6D3e846E7201CB96555D7B931f8b3cbEf75c0329,348000000000000
0x48209b1dE1eBC4887B8fa45B57D6EBA7CaB35d8a,498000000000000
0x86f65921e38B3B95836487284AD289f83028D211,402000000000000
0x1F7c9706b5E79a41884dC37b813251E9d43f8e13,217000000000000
0x23495b1Dd992D4A8B5f3C0ABb6a32f1F5CEDf871,407000000000000
0x23E750002406fdb5D9Fe062C98A389F7193550A8,466000000000000
0xbD1cA0396C068FB990770f5Eb061eF8E22D9255d,358000000000000
0x4344962F54a1d774051968E57076C99363Eee46F,250000000000000
0x119271646345F7b063d25ce29a54c8e3738aD39E,357000000000000
0x47099AD3aAee7873Ca3d56d6E26eB5a6Ce1e64A2,444000000000000
0xD4cF6214cF66aCc353a165311C0cc298Ea8B5ca1,256000000000000
0xee13Edf5330ccEf4a254218306af0770f37B5fd4,239000000000000
0x6D5952693bE326fe5a9810D82c2E4f46877bC03F,384000000000000
0x2BcB91fCA99D7275d5BD8238C0d3Ac7D802F7E24,456000000000000
0x88a583FfF75D7a9db4d7992b5D70f6e3795580b3,260000000000000
0xAe67977dC515179a76CA1019CE4f8D3Ed334e1ab,441000000000000
0x2A1C62Cf7267d64b09f0Bf7109f5bd59C0C73AAB,328000000000000
0xcE331da11EE938a292A2Dc7a4eE96cc4E320597E,345000000000000
0xB536D2fc63664baf62Fe865Bc5F66F3D6b10795c,477000000000000
0x9abeAB208BC7A03Fa0a992D2Cf1bD55c69278d87,391000000000000
0x897A01B86e158E2a3A69d56631dBc3F52996C564,233000000000000
0x109a892dB7da4f668688902630531714C39e230a,359000000000000
0x39c9fe372Dd994047cDC4c67646036AFa852e18D,474000000000000
0xa0Ad649C4413f5820cd985557a5c0fe98FF23A48,213000000000000
0x6BaA6D1A8264eafdd34C9D00145036102E7F38B4,247000000000000
0x34544C1dc3bb8180eD85eA987968747E159377E4,313000000000000
0x0603c3973Cd1664C4370c7d1c2D18A512f1571C9,383000000000000
0xA428D5aDca029b56f9841892b1210a26dE7785F1,428000000000000
0x8E0669106d02825515c5cd86b2f44f62Acfa68A9,254000000000000
0xb72667C4DE2673a3c11A0353949d98dB307Fae5E,473000000000000
0xFb0ed358324A60211cA6b8Fbc6bf76b73DEB6a40,376000000000000
0xA2aD3c5876e794393A7F409a90d78134bcD55dAc,361000000000000
0x1dB2Be0F7553A8717035A9432D4fA2e50bD8fCb8,215000000000000
0xB2E264D3361e80FB96D1551b3D8B49C0F0F51476,322000000000000
0x272ccE09b10c249E384EC613a77F56E8ee50b998,406000000000000
0x91bDd9C5730ED1E05EC1C62aFb953d534037A2B3,353000000000000
0xF00cec5bA130a5b2C43ea720F47A9BAf766a0bbD,270000000000000
0x4e7ca8190f4Dc1D044656cBdA712BF39B48C208B,350000000000000
0x7453DBdAF9937AFB97a65a5c67c9296fd925F779,447000000000000
0x987De28E009Ce99C3a37456a79c958FEd3129925,434000000000000
0xa39fBBF7E7de6f74c7E6A5b29159Ce1Df7c7e73D,402000000000000
0xA79FA5F6f4b6Dc99d64E40395b75093Ab043b619,229000000000000
0x1b4F366d9e1C25EE0B05c7CDf1C6888b43847A8b,425000000000000
0x24103fE6FeD12b17098494E8E9e88F0ebDf89287,403000000000000
0x869B73c3b375F24580cB6259e213C23d4E4db7Ad,202000000000000
0x8e7D3393d75F66c1543D8bDff8879F0fD34C82DF,485000000000000
0x23A85b0015954b14Ee0094513F7a4720863b1220,364000000000000
0x4236db3912c8c7E9AD7eA8DA7cD6C06a96b69f2b,465000000000000
0x8C5F199ab81f7A144A5D0CEBdB33DA4103c22014,419000000000000
0x7d1CE4deB05b276C5e950763B4E0eed71eE2623d,435000000000000
0x54F6379dfb664943dCbf097C6CCCd939EF5c725c,214000000000000
0xb23A39bB2b8A0B4Ae3282e962A54357578e71e9E,334000000000000
0xA7AD915B364Ad437B7289c091c6df12Baf78DA73,366000000000000
0xcb3B4442Ec7BA273E88e387c3c16D4086D83486B,372000000000000
0x4EFbB7F4Bc9519e80766313EaA51E4a06DB4114D,336000000000000
0xA7990Fa8DdE69454041F4f0fee20C5580DE93Cd9,427000000000000
0x8EE1812E748C1F589C5008422940017e5DE6EF0e,274000000000000
0xE0b7D5C0D576e3FF79d304831833f240f5E3740B,356000000000000
0x6462945A5D07C550eaEC2b06FbEAB550Bc863b80,320000000000000
0xdcb50a19861eBAC7c013454bc5B9522aF9233315,480000000000000
0x3340e96da0a8FA27A437995992f25675C9a5d45F,327000000000000
0x3b34B413C6fC05B9BaAA1ae370142f723984D408,362000000000000
0x94Ada4900A477607cBae8b3927C1BFa6725C6e51,462000000000000
0xb554e115F22d0735f84B907E9d7bdDAF5f433a14,280000000000000
0xfD2871748176E867bf0d51CA20734E0F5f4528B9,241000000000000
0x722FD6DEE908934635c591AA66678792475F6EcB,230000000000000
0x1114d8aB80C2D933FFb544Bccbc1EF754DC5b41f,415000000000000
0x7d8b78E885c329Ad916e6a8Fe9f66a3af385a2E6,301000000000000
0x93553e80728ab7c8801df9da0950f958DB2522cC,273000000000000
0x4421207317eB8692B4286593C86284d0B8c14005,473000000000000
0x285AD20E80FAC23987Eab96a569ADaFBF1dbaA22,263000000000000
0xdd84AD19Ab94895e2981378Cec094e7592A640B9,436000000000000
0xB87f7B7342176bEaa79b3BB6b3A5D40C57EC120b,393000000000000
0x2853997d98E3be08D149969693824787bc46f48A,323000000000000
0x177916bfe3E13f9a531a955C25C4fD59BD08989d,338000000000000
0x820F9cC770027B7382dbf40437785d32267df1a2,478000000000000
0x2c81d4E5699ef5A57D7469905CFd8c4dfE1685Ed,353000000000000
0x83A2807B70BB3342DeF3625FBCcb200B6c389738,284000000000000
0xB61028be727AE59bf5628E0393623B629AA49C9C,343000000000000
0x6Db81Fbf505227899B22E2C1e68812b63a842199,487000000000000
0xC77ca56Eb0635c37Cc4C3E274B7c0b1E9b2bC7e5,436000000000000
0xFa66E344C6b87eB67a84769F717Cf6b33eC9e3DB,277000000000000
0xf5C47B96dADcc60B1d3AE771c4A658c07F2d60ef,388000000000000
0x62f54829a0722758B0EF40cCD64e9a5d8126348f,247000000000000
0x150D700314EDA586AeD655335b16864299a34f6F,209000000000000
0x8238310C33026F10bA410d5Dfd970eBA5afaCa7c,208000000000000
0xD7d61023de632aED862AE75ECfFd0eCd43d673Cb,323000000000000
0x6846bB21857513Faa6De4E3c119A2EC598C77914,429000000000000
0xef0c480Cf02aA243efBed985bf1C782F59fac00C,400000000000000
0xDf96D83E239FF6965dc0c0A919Ce9f741a623396,244000000000000
0x8455aDeaa94C344AF3EeCc182e1530A947Fd0cF4,202000000000000
0x8d3eEB6a267AE9302e0E54770De8D86e23b5eb9b,281000000000000
0x1b5A822F4174a8294Ae7512754efa3b662B9fe3d,215000000000000
0xc122F5fEf91094B8d03D48FE7BA910303b17fb4E,237000000000000
0xe207aF8b2B287Ef6382eE9890C49a9Ca22Be61DF,458000000000000
0x25d350b43271eEa720a0cb4f29Ab94f0b373D3b3,443000000000000
0x6684EABFf969e00bAd70A1545caa172875629b6b,339000000000000
0x57cbf3326807c0F6D0B4e0d0E41fBC7cA4943959,216000000000000
0x8ba56A35B8359D5377D1690041f6CE8E0bAF2C61,387000000000000
0x03bc4F4E11e83bb94BAfb1c7D990275460008D28,387000000000000
0xf42e78A4EFfa0A84F8BEbaB1cca2945C6A8E0253,430000000000000
0xF8Aa2729FA49E1316b26DdC502fcf92FF201A5F0,409000000000000
0x9be0C01Be7666b369B640F700d57c67567CFa34A,239000000000000
0xd88271230798377986956D0940031dacc8A8D179,266000000000000
0xE9536f35261175725E1d75A943a95430DeEE5E95,234000000000000
0x47257AfC0a610689246A5B346c358F2C68CcB350,355000000000000
0x20C6103F06dBBC28686c994D7c2D9ab0bCc487ED,493000000000000
0xD8D9a8b23f1e1f26bA7B5A2714E482b596f33548,388000000000000
0x638cd62bfbd12ba115bC0f414AE12886D180127C,478000000000000
0x8755f47cBF12fd2B7987426b28188480E1ED57AF,346000000000000
0xd461673bEDe49f69A18448cb4f756E5DC1989E05,220000000000000
0xc2f630d459b08faC352E424652f5B07539757ef0,243000000000000
0x448c240B9a83c54100A935B21336C966bdDafaA3,403000000000000
0x33A83E264815ed6EB56B618b35c891F2bD2e1372,295000000000000
0xf169f2aA7827509D294DdC9889d26Dd6869f3CAF,446000000000000
0x3A6225a08f50AA49229CCD21Fa4e1131Ff6dDFB0,272000000000000
0xC65fb644B42C9Ae684926d0838F185E0756bcc81,250000000000000
0x4bc3CCb947a6F17F823C3AB0a698D5B69AE6A1d8,413000000000000
0x57344D02ebad80Bf2EE5323AC07779b83a74b88e,320000000000000
0x4ef4885D07071c6E693f800153809a1168B6d2B0,425000000000000
0xA1987D1597f9c56601Cdaa6073c696a2997E49B9,465000000000000
0xE0DA89E92c55975657926c6c219C262Fad458E73,314000000000000
0x6c3073532A5FDa55A972052FF791624a082D212C,323000000000000
0xbA70664A56Ffd28B32a74b375914C0BD39615392,458000000000000
0xB9Ff5294374b68Fe84714B3C9c035c1aB80ef9Fe,479000000000000
0x6EeDd95956Ca9e5A69e990AB9988AA693032DFab,483000000000000
0x47ce4257066f22187f2b317E53F9B103dA48dfc1,224000000000000
0xAE07aa5361Dbe7fe8f22B1DBF7Ced5059d88143a,339000000000000
0xecE2bC2258615304232C98d48CbD71c047faD7Ef,479000000000000
0xdF0303BB3C55C87DF2D4bD113E08469Fe4A26dC7,281000000000000
0x0918Bc5359694072aca46200255561099E1DBc44,361000000000000
0x12a10B0cdb851955931cdbC2aC1F2D497724f7E7,310000000000000
0xc5579d2902FF23FD5FBd1cD0e8da15c559a0f176,484000000000000
0xc2c74859bb57a7D8B5029975364F9d8553aBb28A,305000000000000
0x8a4096244787c663b77705F73d888FEbEa9eD8A7,433000000000000
0x2CcAFc739A7b29Fd5fd499eaD044caded32Ac3A2,417000000000000
0xe0551b0a82c34e1ac6c1866A8f53d83Bfba9b825,247000000000000
0x154aABF0a9F7c098435d4880a7e57403f04c03C8,378000000000000
0xf9200049a91EbA36B184e840b369670b04612567,365000000000000
0x9d593c26E98BB4C1FA4F75AC151879af8eFD8ce7,466000000000000
0x987D9D7EF7F04d204c60A73fB3D49708EEb5D727,409000000000000
0xfe15C14be5558332e1d8357aa951e5c3AB562DB4,360000000000000
0xAE9e09Db147039c6cabb8C859E0b7ef0147566a1,301000000000000
0x3956D6aCE5A586a6F2fFE9600D9403D313707493,429000000000000
0xC43E942aE36B83d5DD641346CbaF79509a8d332A,225000000000000
0x25dCF6e2F210FaFB18657F42c720417BBdd2F7Ae,396000000000000
0x95Afc75B9b211e1E5670C02B168A0e8221c987d6,328000000000000
0xe0Ac021027A0d0B35bb9E866b96F8cF9A794b65A,420000000000000
0x4a3626cB41C197f8c3bc7B778830D51f3C43f943,269000000000000
0x17C19490AC5fD76cE8C8379531C5dCEe514257B1,357000000000000
0xB6A06F3234819e81B8DD82FFAe9c8A3cAAA79E26,424000000000000
0x6b3A3cA13F2b0a5441E520c7281852a25Db90DCc,271000000000000
0x45EEA7BF406835bfFfDD3174E7B684B0ea1a19cD,390000000000000
0xFA13AA5B43d9d90f916Eae700DD3A0f4Bb2ABbD2,327000000000000
0xFc788E17EC36939d0E01F1222D7d08d46e9464da,314000000000000
0x26189B3C40402b0bec1CC6538fb3CD3c7918c189,426000000000000
0x5Ca5e15672f113E0E142A9DC948060D0d203c314,326000000000000
0x33A7d1f32ed029cb9DbC25c18C1200bc68d318B2,390000000000000
0x64d3f5A5c7112dd4A0803F15E139Acd57F57aA62,261000000000000
0x9Eb52fd922dCf30A6FCEA9aa9D92043dB3753C0D,281000000000000
0x486A02eD3856ec8Ea553A0CfB67Fe3CD3BA242Fb,470000000000000
0x8b7Ec15A361DA9E20a7E15Ca5Ed38dDA043e1639,430000000000000
0xd1C8eeaA0E6220254669984E4843F13e6493b308,249000000000000
0x721C18D53AF0D892516f4B8BA230aaE9A51A140c,241000000000000
0x70d1d6Ee8c4ee1631e059274E252f242ABAE2Fb5,482000000000000
0xAD907801e17C08320ECE0b3f4A9effA4f765aefC,305000000000000
0xc721f2812Cb6f1dDeA7cEb183fd651bb8f78b124,340000000000000
0x6997Eb393ed6307790894b401779E2789F6c0830,443000000000000
0xcFA369CAAB3F0dA3b7A6fAFd512E1f82749c1e87,372000000000000
0xbBbB1ab76F113f17e43d4571a70303EEd26BB2bC,202000000000000
0x544809259a7042d345EF369a5B651eE36a73936A,314000000000000
0x281Fa67fA6dc486403d81111D1Ab572FE08c9b15,291000000000000
0x3d27aB82bA89E23c6E2C1DD09cFE77f84F97D652,256000000000000
0xf812A2b897EF25dEb565857aC5e08F51C8942e32,248000000000000
0x92D103Aaa1C6B2850a9Ea69eaEe1e2E804688419,218000000000000
0x311cCdC7ca2a4eEe4514aCeA4399AFDa854D8E69,309000000000000
0x7e6289146848e98C705dC69e542F6c5c83e694b8,380000000000000
0x759bDdDE187c42E80e4214968b12506345682617,313000000000000
0x9758838c671368feb628894eC4F5B55C8477814D,238000000000000
0x750B3714c870403132cf9fFEa74817E23d35a504,492000000000000
0xdF8AC4aaF9DF0151Be71f9EB5A7023f54e4BeB13,253000000000000
0x847BA4de90D2E2CB047f870Be8A64A8B1bEe08ac,308000000000000
0x57E286c93f710ef0E8305CA2F18B4446c751B906,493000000000000
0x171Fb6f0A7BC10Da6425C89eBF05cc46f89441E0,262000000000000
0x345281cEc989bA351390d4fdcAac75872EBDbC89,286000000000000
0xC34d6642A717d9b0eAcFDC1D1425cB3Ac620CFf3,381000000000000
0x8ec5F6c437d14f5dee761AE400D6232f0a76dde1,380000000000000
0x075aaE11f64a390cEFd55437b904Fc89bD385105,357000000000000
0xbad133866799d13689db67aE76eEAfE33BA087a4,448000000000000
0xD1860e2dDb1A129E984aa4E42667868f486eFA29,238000000000000
0xAE294d279bb45085f8D1c2fCB01aA8420E7B4B7a,361000000000000
0x456D0aB4857d02343B9A21A1C7a23FaE9F50df13,277000000000000
0xFCE11Df4791c1CFE0F1c77AeE7aE2BC8E91E154f,253000000000000
0xBF9EEEDA573f913046d0AAfcF22Ccc8a31062363,425000000000000
0xFf7Ce92a7D757FC7d9e65562AF40b48cC6eb3656,493000000000000
0x6e3a16E45Ce721997F14441e2d62f126cefc0B39,333000000000000
0xdb40936B45fc4898Ddb2DD68479616E8b0Dc37A1,494000000000000
0xCf0476e6F9b3eA8a23d56AC271680Ee54368dec1,335000000000000
0x6fA80cfED0a1C3Df20edEf81F122fbeD4cF1C6C2,487000000000000
0x6B929564B920DF3b6141D99A43094d2e1Fe83cb7,279000000000000
0xF25d51b8293Ce02f1c99cd6b46E63199A79499BE,421000000000000
0x027B37c7800bBF937085C56D7cb7C306216920FE,451000000000000
0xC7523f6ad68829e2429eFF5cd953d941F6637A11,345000000000000
0xf7ACc99751f560CcFE9213591286e77E59a0ad9D,402000000000000
0x25294B2f53aa47069145D977c267D0424A48B528,296000000000000
0x701FF919c073222bC0f3437732eef97b90a3837E,205000000000000
0x5E47642A0C138E70bb40fe23AE5fEB65cBcF745B,488000000000000
0x05fd3a6D2c4326Aa87eB6161Ca2694729Ed4284F,350000000000000
0x2747a72DD18Da5A6165D13f2721F7bAb197124f4,267000000000000
0x3200131ec0CE354c9562D7D44aa3B5E850ae0524,490000000000000
0xcaA7C36F0366025b1012e7110A5cD45FB5708B6D,308000000000000
0xca7fd426B5865E9f62e2218DdF99bAfC3723EF5f,285000000000000
0xC3b34B276315EC0A761C72C802dB693Bf5Dd92A1,325000000000000
0x469aDB3Efd60e5dD96f97522024F58a34405199A,299000000000000
0x41A35b07BABE2fFaFFD3F0be6519Be899217E137,202000000000000
0x2624D6E0573BE926B1960B8de9CC5E7733D9F2C4,459000000000000
